FAFB,BANC,MCNS
720575940629438202,720575941564159488,83632
720575940632060641,720575941523377227,272106
720575940636272862,720575941462723853,71008
720575940611903601,720575941515245667,76811
720575940619250785,720575941536216858,73191
720575940616270453,720575941461250259,84777
720575940621786807,720575941461435536,76594
720575940608158677,720575941430011055,78013
720575940632804543,720575941594253863,268907
720575940630969555,720575941514955513,73645
720575940619713200,720575941470550795,75958
720575940606902741,720575941441221211,56274
720575940636528959,720575941530240997,84641
720575940618203783,720575941565768246,68614
720575940631575599,720575941610187850,545066
720575940604576689,720575941655225817,73487
720575940629365804,720575941578992629,77022
720575940619148117,720575941644187041,90928
720575940623879312,720575941545533628,70993
720575940629916972,720575941542520349,83095
720575940630188887,720575941515143523,76862
720575940625733413,720575941486103437,72299
720575940603721248,720575941611335900,92960
720575940612910486,720575941414121876,550403
720575940618185296,720575941595025777,71030
720575940621083085,720575941583997318,92809
720575940604833196,720575941486727234,82789
720575940628842839,720575941485704454,106206
720575940622565887,720575941392700932,102440
720575940614772383,720575941560088691,80814
720575940637869028,720575941529431992,69713
720575940622671613,720575941580829561,62753
720575940626526218,720575941617908095,136233
720575940638619358,720575941606869869,82594
720575940625171289,720575941547773320,134271
720575940614428722,720575941625388908,579941
720575940627016859,720575941471063872,128743
720575940631998023,720575941554991443,135567
720575940614186602,720575941565637735,69651
720575940644609134,720575941563615232,71469
720575940617090082,720575941632040133,111033
720575940626794027,720575941518269868,144746
720575940621829813,720575941534296242,286505
720575940617902676,720575941458954054,100484
720575940626044924,720575941452581033,86170
720575940630780755,720575941577371737,109917
720575940625015070,720575941476666177,161970
720575940629474090,720575941554566995,97356
720575940624125114,720575941488591305,110544
720575940635659486,720575941554292993,102109
720575940618359745,720575941439275487,74620
720575940615481489,720575941602810870,113074
720575940608145877,720575941430461359,165459
720575940618894246,720575941426566740,109758
720575940627020933,720575941525936642,113252
720575940635150990,720575941476980532,119240
720575940619693003,720575941412272239,80348
720575940616547904,720575941498623305,125002
720575940630456996,720575941499412386,159347
720575940611586453,720575941614560531,111652
720575940622861971,720575941617332437,169933
720575940616052625,720575941652162321,175745
720575940633093483,720575941573815561,112605
720575940614744991,720575941730667819,118825
720575940625768073,720575941594536406,83413
720575940617924432,720575941486966992,111702
720575940623691920,720575941512861905,114847
720575940627630154,720575941526458649,568673
720575940620036385,720575941556958884,76605
720575940628689963,720575941575198863,126787
720575940621885191,720575941518245548,919290
720575940628711631,720575941539585149,139894
720575940611686629,720575941487167696,160568
720575940628209212,720575941607410541,143275
720575940631880217,720575941430795991,139887
720575940651816950,720575941568585210,98813
720575940610140378,720575941469132555,96746
720575940630067816,720575941454543411,164607
720575940623776437,720575941481980102,102744
720575940620109191,720575941508384606,121446
720575940630682927,720575941575910760,38121
720575940627282408,720575941461460179,50057
720575940652200950,720575941560650355,43358
720575940628363642,720575941492015847,55083
720575940614522043,720575941484446786,43899
720575940620305502,720575941483215546,71053
720575940636048862,720575941532980312,526724
720575940618671495,720575941539545549,63590
720575940638626613,720575941488394549,47074
720575940618894528,720575941543097629,561474
720575940624945666,720575941670620327,88476
720575940627284123,720575941644236920,526720
720575940612879853,720575941505871895,59901
720575940630430495,720575941601790454,38746
720575940633323415,720575941576168296,40788
720575940629893162,720575941533036978,18031
720575940609220291,720575941615034581,128604
720575940611453107,720575941477249073,55123
720575940627534339,720575941595106417,49899
720575940620475630,720575941438701535,52706
720575940618132184,720575941515963539,542106
720575940611873242,720575941604205758,96065
720575940629973753,720575941687861366,64799
720575940619682625,720575941468996317,62188
720575940611053029,720575941449376605,82480
720575940624663427,720575941454100019,133549
720575940611110468,720575941598966208,43379
720575940614890902,720575941449839950,93017
720575940639543715,720575941478243458,60083
720575940622813418,720575941440718287,533346
720575940625175845,720575941571760542,566095
720575940617853524,720575941514915065,37432
720575940635425460,720575941599547689,44840
720575940637788019,720575941392629142,552693
720575940624704551,720575941528682884,26792
720575940629694027,720575941545383273,42425
720575940610823141,720575941569138938,526670
720575940623409959,720575941583692127,15103
720575940636297700,720575941526354178,532544
720575940620045061,720575941451762759,24204
720575940627660968,720575941495944135,22031
720575940630023680,720575941573728521,36251
720575940620850017,720575941408633006,539249
720575940613257664,720575941430362799,36839
720575940615101708,720575941643336786,43597
720575940626643944,720575941551695751,543948
720575940621935850,720575941537896597,34130
720575940629894391,720575941514250586,139510
720575940611284174,720575941499157577,51195
720575940608663765,720575941480124290,47858
720575940622295832,720575941562462888,77637
720575940625446181,720575941542081565,49279
720575940622307096,720575941541817885,42908
720575940611035365,720575941631699180,61279
720575940624144107,720575941556321700,94974
720575940609202244,720575941431058785,43980
720575940629388026,720575941554095361,118769
720575940630440808,720575941482238662,45183
720575940630972747,720575941486115725,28631
720575940620226470,720575941456337133,68176
720575940611052517,720575941352049712,46475
720575940630193628,720575941613376988,524851
720575940621280801,720575941547435400,62003
720575940621807300,720575941568657396,66611
720575940623386762,720575941478359146,43876
720575940622339549,720575941460897988,46287
720575940614219370,720575941563407767,63394
720575940639127861,720575941590252172,53688
720575940610562713,720575941585628126,55670
720575940625508733,720575941554768211,48021
720575940613452525,720575941520364467,122892
720575940625516436,720575941625937977,64596
720575940610846818,720575941651485205,58487
720575940623962516,720575941658803480,80079
720575940618731934,720575941441718363,68635
720575940620451916,720575941642584165,64809
720575940628844187,720575941644708984,73161
720575940619954091,720575941496743497,70614
720575940626779722,720575941553097243,537099
720575940639100760,720575941452712775,64701
720575940618657950,720575941531051723,48759
720575940653276833,720575941625099419,45620
720575940617628962,720575941575852136,52856
720575940629949751,720575941644308306,51330
720575940623403773,720575941591941416,37916
720575940621044701,720575941568732018,52564
720575940623946988,720575941611107686,529371
720575940645714211,720575941579453941,58586
720575940631034955,720575941571289758,67337
720575940615569723,720575941619311743,42216
720575940611113109,720575941549234292,49254
720575940627278235,720575941435117454,93216
720575940630475513,720575941610981293,67451
720575940622812808,720575941415487260,48596
720575940631483949,720575941471422560,45199
720575940621791356,720575941545528252,76508
720575940612626966,720575941731789611,74992
720575940627054725,720575941483211962,49867
720575940621553535,720575941668044019,74926
720575940621554968,720575941478815907,68239
720575940625750671,720575941608816202,14292
720575940626015294,720575941550183741,52220
720575940615274838,720575941504884805,72684
720575940625763601,720575941482985981,77054
720575940616589142,720575941583897478,57684
720575940633300927,720575941497776713,80143
720575940618627207,720575941449373262,77454
720575940621529980,720575941503603906,69417
720575940632805037,720575941624995995,45467
720575940621023041,720575941470557195,84884
720575940621023297,720575941679976125,44260
720575940616578646,720575941536173066,69854
720575940612384665,720575941631375547,60471
720575940613188319,720575941688262924,531346
720575940619154891,720575941460852947,61579
720575940647739513,720575941595701125,84446
720575940630176047,720575941531254147,75830
720575940617856340,720575941632399776,47758
720575940625724072,720575941626527370,139039
720575940613403458,720575941610128813,109275
720575940648276089,720575941479974083,534582
720575940629406012,720575941600158505,60388
720575940605551718,720575941498224763,96231
720575940615252786,720575941514462275,55542
720575940622855560,720575941533915058,156664
720575940611855729,720575941560923949,90189
720575940635452408,720575941413783956,127980
720575940658795137,720575941537933539,236035
720575940628128079,720575941575142070,76476
720575940631024911,720575941667266547,135363
720575940618190238,720575941457748976,51459
720575940634967962,720575941430179320,70740
720575940629730263,720575941428575480,119152
720575940623964820,720575941439813311,135783
720575940616105302,720575941485577990,136525
720575940620828912,720575941408491694,51865
720575940607984651,720575941428715000,197895
720575940631842956,720575941602482422,116218
720575940628447491,720575941550190142,116436
720575940613773566,720575941613427475,536046
720575940619701631,720575941434317198,532284
720575940624158352,720575941629765356,145610
720575940639118168,720575941590675340,109708
720575940607930716,720575941518109356,143487
720575940628120655,720575941565362274,82761
720575940621321412,720575941429177263,143426
720575940618182981,720575941512885324,112879
720575940604229152,720575941470086208,17393
720575940628365211,720575941563662487,40343
720575940626806012,720575941529376203,536469
720575940613191338,720575941485819277,47241
720575940632097554,720575941577900377,48080
720575940618773917,720575941624218826,59605
720575940604932017,720575941564846695,34179
720575940640433104,720575941500037026,33560
720575940648200068,720575941477186865,35373
720575940639173173,720575941482272966,50232
720575940602977248,720575941639468405,15647
720575940612498073,720575941532669669,95249
720575940638642502,720575941570137076,18427
720575940629910011,720575941540852060,49251
720575940611269546,720575941611443932,24989
720575940611540270,720575941669524913,533876
720575940606595518,720575941512261073,48011
720575940613187624,720575941614833817,537604
720575940621335005,720575941434331424,24911
720575940620224677,720575941441494107,179122
720575940616536209,720575941560259822,318116
720575940615923131,720575941662968700,919212
720575940611845034,720575941536109578,910699
720575940616566745,720575941458978207,547179
720575940618903345,720575941578761817,1004192522
720575940614236575,720575941508469377,223471
720575940625442192,720575941545332741,544934
720575940628894970,720575941597792924,122769
720575940624917031,720575941600002857,147977
720575940616783361,720575941408399663,174815
720575940626282298,720575941520798899,148268
720575940638069875,720575941626139850,302827
720575940631014703,720575941442501583,263995
720575940608667460,720575941414779796,209290
720575940624442000,720575941687784566,302200
720575940638881907,720575941614451609,105612
720575940633389281,720575941661576760,550863
720575940639434704,720575941644690770,178950
720575940632014284,720575941554232859,317368
720575940618912427,720575941495646151,91417
720575940620719743,720575941515109219,142330
720575940617577797,720575941487239376,105395
720575940622564621,720575941522243831,363119
720575940639080526,720575941505769125,119181
720575940631217782,720575941482935994,551768
720575940618696920,720575941551894590,222256845
720575940614522847,720575941625283018,564451
720575940620028788,720575941449902517,179108
720575940635757936,720575941466224406,532745
720575940620071872,720575941534896306,182888
720575940647088004,720575941535295242,160357
720575940622039551,720575941652781841,565132
720575940629384953,720575941514284099,925495
720575940624951020,720575941498654587,747796417
720575940630612280,720575941570463988,743179180
720575940623085495,720575941624219132,916720
720575940633311328,720575941620477055,172518
720575940643002528,720575941589879038,158137
720575940631474316,720575941439858517,171201
720575940628599595,720575941492362928,126824
720575940641979277,720575941545992041,123968
720575940614212514,720575941688446476,437025
720575940614691690,720575941498777929,181166
720575940609228809,720575941573891593,132720
720575940628632702,720575941489760565,254321
720575940615758395,720575941595844391,557870
720575940630958673,720575941480952739,165179
720575940659835009,720575941486919309,190058
720575940629724411,720575941405216624,225618
720575940621629189,720575941501164427,159153
720575940628198759,720575941494795499,211377
720575940647978804,720575941555601380,925607
720575940613118610,720575941440892507,29521
720575940606053041,720575941485806658,118846
720575940630696645,720575941516337657,871179096
720575940607637340,720575941486733122,244586
720575940627322088,720575941413083503,707252422
720575940624964362,720575941587022558,176311
720575940613699807,720575941514026828,191903268
720575940621321748,720575941526974466,420666
720575940622370954,720575941645361313,614351352
720575940620024560,720575941462778512,353000
720575940616093746,720575941411789167,938975
720575940633933975,720575941493812656,624308414
720575940639449507,720575941591060478,275236444
720575940614054685,720575941688161142,505688557
720575940638026842,720575941442503119,155227
720575940629644375,720575941516178010,186663
720575940617067305,720575941580419573,833618894
720575940612901807,720575941483576006,286384
720575940627586091,720575941528135846,266910
720575940620511732,720575941535140786,269877
720575940612700450,720575941450331229,110169
720575940616923945,720575941439418197,635198882
720575940614053405,720575941688176879,537566013
720575940635935343,720575941516363513,364624
720575940637355497,720575941487022342,567192
720575940617724628,720575941506720421,382289
720575940615692594,720575941595352278,270559
720575940623865597,720575941594197462,11151
720575940620781446,720575941526718466,547460
720575940613666666,720575941610526697,154416
720575940621808227,720575941560125422,169187
720575940629677655,720575941631125228,145847
720575940621821004,720575941476715585,907638584
720575940605834626,720575941413696145,308608
720575940628641871,720575941573761275,180465
720575940621326874,720575941593148712,162635
720575940637846069,720575941577670489,921954
720575940645211939,720575941644387272,141661
720575940645214243,720575941546505148,414342
720575940629263872,720575941538140402,676893250
720575940610922202,720575941545971132,159524
720575940625383299,720575941579784529,569249
720575940614257986,720575941411777647,18147
720575940616704581,720575941477662750,525226
720575940631239076,720575941598781888,202226
720575940621767629,720575941669934001,178618
720575940626769064,720575941485733126,539005
720575940611117425,720575941427239252,328840
720575940626744744,720575941640555551,378312
720575940620522305,720575941526418201,522912
720575940638402357,720575941449953870,566006
720575940638804669,720575941410701227,166059
720575940615767739,720575941439406677,167280
720575940607641557,720575941644398024,191303
720575940624147600,720575941690311387,568747
720575940624595132,720575941404381296,155960
720575940630424121,720575941562265256,525111
720575940616815005,720575941491418316,525162
720575940633080033,720575941515400794,900453
720575940615257395,720575941490569422,525227
720575940610287566,720575941435810702,525176
720575940629178108,720575941565208886,316593
720575940621585507,720575941495839616,919289
720575940622288008,720575941644569761,164719
720575940611068053,720575941525923149,195781
720575940614778124,720575941610231370,520907
720575940624491402,720575941490639305,171087
720575940626240522,720575941687403759,954518
720575940617007453,720575941589901822,554231
720575940614430102,720575941564322823,174731
720575940623943914,720575941552109118,162554
720575940623603495,720575941594731478,272314
720575940634622303,720575941557969444,283011
720575940611056846,720575941593053803,226993
720575940618960555,720575941560667693,998332378
720575940645722660,720575941414040212,228378
720575940624227509,720575941690528731,209417
720575940631084684,720575941534561458,922601821
720575940617712438,720575941545979324,260295
720575940611984114,720575941508014370,424050443
720575940632792089,720575941569821810,211762
720575940627629315,720575941451065978,250579
720575940629423994,720575941578916341,428737
720575940629721399,720575941544574725,1037165389
720575940625215416,720575941573903369,477936
720575940624828464,720575941732081963,339383
720575940631956397,720575941594951638,212677
720575940613084625,720575941629279270,233653
720575940628323943,720575941687655180,202964
720575940632897561,720575941553130779,179212
720575940630811449,720575941410223787,202294
720575940622452006,720575941400896291,209803
720575940659274881,720575941430295544,368460
720575940619445382,720575941643582290,294188
720575940626584904,720575941490183113,580855
720575940631201311,720575941543661085,203974
720575940631737005,720575941489526581,225829
720575940623610919,720575941413376913,922980
720575940603430112,720575941540849357,237523
720575940634365620,720575941536461338,246079
720575940612881105,720575941640898847,158847
720575940625492057,720575941580077813,171940
720575940632308684,720575941496228992,196230
720575940620250294,720575941481086403,226879
720575940611844886,720575941579653877,310734
720575940628888375,720575941514774275,675229879
720575940625485657,720575941680269757,258945
720575940638860672,720575941528164774,289691
720575940607221771,720575941687475183,224512
720575940633713087,720575941625739402,991820465
720575940629524342,720575941477449758,427037
720575940626907923,720575941549077309,311039
720575940622230310,720575941555833828,672937889
720575940616220765,720575941541997597,954521
720575940626581525,720575941661557304,155588
720575940626618696,720575941391953156,542770
720575940616924701,720575941563227282,195652
720575940619410123,720575941493569200,451788176
720575940628335183,720575941469988061,341776
720575940629390970,720575941522260983,282427758
720575940633909695,720575941527402406,520920
720575940614427567,720575941413568657,552677
720575940612634009,720575941519831512,563971
720575940611085518,720575941563671976,316448
720575940623979960,720575941391928580,520921
720575940610756814,720575941466667286,113302
720575940636975582,720575941454003763,525099
720575940630947176,720575941625061787,101539
720575940639076669,720575941477787754,104136
720575940606869513,720575941431026095,525228
720575940639116496,720575941472961376,922423
720575940623151339,720575941630805228,521430
720575940621804329,720575941461926852,546390
720575940616151638,720575941499320994,159579
720575940612870952,720575941435787820,513032
720575940635481262,720575941571837704,17290
720575940620202266,720575941520174771,79549
720575940639413749,720575941414381460,45622
720575940608956258,720575941431443470,52940
720575940617054237,720575941506419772,15932
720575940618375197,720575941511991761,34436
720575940627530834,720575941451327657,74994
720575940617312827,720575941514751123,114037
720575940632799059,720575941545370804,534071
720575940614187774,720575941535856611,535046
720575940632803921,720575941489465550,530865
720575940617390910,720575941482387965,547026
720575940626308496,720575941467886813,120128
720575940627677258,720575941687523311,37147
720575940650751873,720575941642603090,436612
720575940627274767,720575941564768519,526451
720575940622763485,720575941476639338,96796
720575940614972583,720575941657254224,70577
720575940625958330,720575941525055234,104878
720575940632846284,720575941573504143,67247
720575940618242587,720575941584239711,39493
720575940623601919,720575941574386845,55603
720575940621055323,720575941539233661,32966
720575940630906029,720575941564736103,104284
720575940630547916,720575941553655067,90139
720575940640856795,720575941654617049,83989
720575940628365783,720575941534972338,66238
720575940604991264,720575941565103970,92040
720575940625984399,720575941625693036,85752
720575940624975760,720575941652252657,78772
720575940606890370,720575941575428712,49354
720575940624462740,720575941568687986,86768
720575940631017124,720575941553287047,75997
720575940625514621,720575941592452392,93314
720575940610856874,720575941629962534,87254
720575940624497959,720575941574674575,92985
720575940633422687,720575941610359882,86758
720575940610617317,720575941597535388,90459
720575940614027074,720575941574173366,88775
720575940636316137,720575941392620438,85321
720575940620572125,720575941431624545,142332
720575940620746662,720575941513131843,67282
720575940623643832,720575941522799607,122226
720575940622398728,720575941515199075,119465
720575940630555340,720575941550612991,110380
720575940610393842,720575941503414359,109851
720575940631630561,720575941479921315,106846
720575940619856822,720575941502899947,82673
720575940629166587,720575941690627480,86180
720575940628095488,720575941507387426,102310
720575940624158650,720575941427032660,94518
720575940631761977,720575941662458492,83557
720575940619229761,720575941574681609,97373
720575940610617753,720575941542391644,98509
720575940612196589,720575941352155952,80539
720575940645759523,720575941449255773,94790
720575940615885661,720575941426731604,78356
720575940630947395,720575941583038559,105338
720575940642338464,720575941527083686,85846
720575940615894173,720575941437690175,57902
720575940620303040,720575941576256872,100878
720575940630265952,720575941610973357,66440
720575940619143590,720575941573815305,69513
720575940603674656,720575941474788657,123241
720575940621786295,720575941480971171,158470
720575940613248479,720575941574795785,205561
720575940629240079,720575941624993644,191843
720575940626622480,720575941668013555,154959
720575940629804857,720575941415411996,173137
720575940611987240,720575941400855587,110701
720575940624054675,720575941502607298,177010
720575940621178206,720575941560938029,78261
720575940630879533,720575941476126257,109919
720575940641889952,720575941528702136,208043
720575940625376841,720575941401391139,174185
720575940625377688,720575941590413708,163889
720575940620463536,720575941502974295,74548
720575940611812835,720575941595774341,152860
720575940620775233,720575941479900867,111185
720575940623927444,720575941486882512,123605
720575940644644387,720575941481643706,182702
720575940629445626,720575941643765624,75260
720575940625507888,720575941459185222,65974
720575940622670835,720575941624541386,51715
720575940627045642,720575941639544095,53833
720575940625163139,720575941592409707,140582
720575940627543695,720575941509708560,98275
720575940623510762,720575941611556781,569775
720575940639197262,720575941495667655,72032
720575940631756136,720575941631815877,43811
720575940617176413,720575941503420759,108389
720575940616786833,720575941624149898,109268
720575940619423398,720575941644520056,60768
720575940617334430,720575941688177676,83820
720575940639889141,720575941564309511,62891
720575940625484602,720575941589205303,194483
720575940604478176,720575941530131640,74190
720575940622078249,720575941615266005,79622
720575940622245708,720575941640028703,44054
720575940628072721,720575941450269006,34908
720575940639593587,720575941631166917,102095
720575940640646864,720575941689618651,135506
720575940631754527,720575941439373909,144230
720575940605290441,720575941431121166,133316
720575940625753621,720575941551637054,86610
720575940630759507,720575941472668000,144730
720575940632336685,720575941574970216,541683
720575940622558941,720575941630644194,148529
720575940625715733,720575941439669567,52938
720575940626513027,720575941690130584,122979
720575940629899511,720575941529370808,148464
720575940627802618,720575941578690293,79776
720575940612104627,720575941495072126,72939
720575940659850113,720575941568261422,140943
720575940620537839,720575941518911960,96721
720575940625529477,720575941545757801,82399
720575940612690338,720575941501932939,85340
720575940622392790,720575941545527740,132467
720575940644843031,720575941564700823,140661
720575940611863666,720575941602066678,531350
720575940622732010,720575941513684044,520392
720575940639443544,720575941603329214,58611
720575940630944505,720575941475337531,35132
720575940628047229,720575941537902834,62117
720575940622196518,720575941427817300,286257
720575940649394553,720575941493478320,216021
720575940621611614,720575941470277597,260959
720575940631228719,720575941569943546,463132
720575940626529448,720575941524875595,392758844
720575940629497431,720575941688402671,329541
720575940617650407,720575941408873519,253261
720575940629424195,720575941590123063,129617
720575940622063871,720575941568502522,189355
720575940620030384,720575941566567271,210853
720575940620555252,720575941482150342,186029
720575940620831265,720575941528165542,204881
720575940629232492,720575941437598738,226401
720575940619360532,720575941572582216,442779736
720575940619188139,720575941542037340,174836
720575940614174943,720575941518321880,519252
720575940616857757,720575941449355869,170854
720575940633221657,720575941612575917,1017424586
720575940624963917,720575941553557531,393313
720575940621378580,720575941508082049,217300
720575940628132943,720575941604108734,183595
720575940624320318,720575941516103770,26488
720575940625974832,720575941462476557,88176
720575940629451515,720575941622429948,80732
720575940638291263,720575941630345254,80466
720575940632017208,720575941657638992,137719
720575940637467102,720575941440499919,104789
720575940622437334,720575941542951685,141530
720575940630988113,720575941595675292,90369
720575940618630720,720575941478639746,551684
720575940627327034,720575941548088865,215512
720575940641648436,720575941488835785,96195
720575940630251884,720575941572253179,134013
720575940647120419,720575941489994444,102003
720575940629134844,720575941563851415,106737
720575940614162338,720575941497830050,132168
720575940608395275,720575941564764263,134287
720575940627645205,720575941494908800,63348
720575940629684474,720575941554096385,527154
720575940615018146,720575941439932763,99729
720575940629831806,720575941574153117,101013
720575940636325865,720575941610784685,72433
720575940613532979,720575941481032611,102997
720575940636323982,720575941411710831,88653
720575940625290003,720575941466577942,140368
720575940614354619,720575941503776706,85257
720575940614893930,720575941509234386,86468
720575940649692281,720575941482969085,99248
720575940621920746,720575941462437776,89505
720575940619731392,720575941410171051,580386
720575940610137050,720575941610188106,99838
720575940627172936,720575941560030991,60983
720575940637849151,720575941547662452,145143
720575940615219778,720575941415410972,140795
720575940631302186,720575941476701236,87697
720575940625890712,720575941447396116,519558
720575940619437515,720575941509179152,547790
720575940625678606,720575941624670666,580817
720575940638675034,720575941494743495,99964
720575940619531502,720575941561490344,182491
720575940622681215,720575941537681277,51014
720575940622412253,720575941546405993,126876
720575940638019162,720575941532156547,552333
720575940640776819,720575941555583140,91855
720575940613445101,720575941591165992,63298
720575940630242295,720575941545927092,13105
720575940616836421,720575941392755094,130556
720575940613059862,720575941545978300,58645
720575940609106012,720575941475888193,71763
720575940624631224,720575941490147276,110308
720575940619087262,720575941563901184,529506
720575940622137182,720575941479296079,66643
720575940628119147,720575941430991831,543200
720575940631729548,720575941434721312,108184
720575940611981518,720575941625724780,143418
720575940609655563,720575941514899802,97167
720575940610000853,720575941490056142,42808
720575940618735394,720575941562506408,532963
720575940607560066,720575941505881916,526972
720575940639623795,720575941542529884,20842
720575940619431765,720575941534800618,48535
720575940612586151,720575941526676301,27170
720575940621270410,720575941535332952,41705
720575940626665489,720575941530577355,565022
720575940628825348,720575941448124692,26464
720575940606856405,720575941498434683,41346
720575940638664355,720575941721640506,810937
720575940647471395,720575941671438247,17210
720575940625744784,720575941616284629,35398
720575940625396252,720575941720258362,32680
720575940639919824,720575941490535600,19570
720575940622404376,720575941517066899,58410
720575940631308615,720575941484733069,533102
720575940621115819,720575941483423942,37358
720575940627055784,720575941483229382,57120
720575940630667052,720575941520736435,234947
720575940635535511,720575941555499009,12544
720575940604340448,720575941528156804,81912
720575940630810159,720575941459273631,125394
720575940638604733,720575941481276858,16821
720575940617398358,720575941564867735,25791
720575940602618848,720575941572729502,65732
720575940620986022,720575941639530101,21919
720575940620774388,720575941523043063,27115
720575940624176107,720575941688783628,14928
720575940627932746,720575941497001088,10116
720575940623802298,720575941565424226,550497
720575940632118343,720575941407672494,579919
720575940629387111,720575941650226161,39443
720575940636455280,720575941529897656,23281
720575940611260110,720575941624320508,41368
720575940628471916,720575941586674142,42848
720575940609855698,720575941536244963,52306
720575940650813686,720575941688780300,86264
720575940616154527,720575941552121087,518443
720575940660042369,720575941640785183,33079
720575940632518348,720575941450007221,89966
720575940627596049,720575941574874013,57109
720575940620362918,720575941643318354,85668
720575940621546281,720575941502096875,93118
720575940622205380,720575941504096194,91252
720575940618849227,720575941553779847,570126
720575940612843542,720575941517291692,525023
720575940626034777,720575941503432939,545611
720575940628529155,720575941507482402,578554
720575940616511961,720575941544338181,34507
720575940631921828,720575941515916643,30746
720575940631124049,720575941455057971,41680
720575940627399724,720575941531532491,116737
720575940617760158,720575941589151799,80700
720575940625100121,720575941411358379,40512
720575940610506360,720575941503780587,520895
720575940626405690,720575941731824171,112909
720575940621252869,720575941579471697,89529
720575940645097838,720575941626125514,49910
720575940605115337,720575941605158078,15251
720575940608239627,720575941463764493,14827
720575940622044381,720575941671202983,31113
720575940622539411,720575941576351158,83890
720575940626953561,720575941431332783,65314
720575940618824613,720575941661508152,48252
720575940635003071,720575941495968896,39578
720575940613574865,720575941535573697,174849
720575940629354455,720575941511509714,519442
720575940623212180,720575941482608835,153577
720575940629076473,720575941596020101,515963
720575940616293716,720575941439565887,40459
720575940614855436,720575941501555083,40024
720575940633485207,720575941503622123,58849
720575940639916416,720575941632351212,19594
720575940624889232,720575941593582443,529517
720575940621011376,720575941408665006,49425
720575940631320168,720575941482344131,44868
720575940620134638,720575941562656168,529617
720575940635019365,720575941430386351,34452
720575940628741379,720575941442219983,512459
720575940612090866,720575941508077346,529863
720575940620841310,720575941499672203,28258
720575940632452578,720575941642377298,56560
720575940634990271,720575941539327893,48312
720575940631743043,720575941638577525,104270
720575940627702288,720575941633328800,28499
720575940621361172,720575941515123267,524074
720575940620834669,720575941405321328,70308
720575940645362467,720575941477311774,526665
720575940616884225,720575941617757909,35019
720575940621329328,720575941392108036,516297
720575940650420726,720575941593763798,73853
720575940625579141,720575941474775867,170539
720575940630444625,720575941432409047,524596
720575940622136534,720575941460126022,55563
720575940630767959,720575941521308343,58401
720575940625007256,720575941508406050,15524
720575940626533714,720575941554708708,524977
720575940620985889,720575941426123092,580422
720575940623840136,720575941569391098,29369
720575940612704209,720575941640648735,26572
720575940629058203,720575941570425758,156629
720575940620916939,720575941588637252,24396
720575940629489212,720575941595616039,103817
720575940605641830,720575941553699463,50800
720575940631990343,720575941527010916,71678
720575940620232875,720575941565392994,524678
720575940645301044,720575941581079161,40118
720575940616667186,720575941626374026,29264
720575940621390761,720575941591385228,47811
720575940628237647,720575941564979042,125976
720575940607353045,720575941612127251,23617
720575940624160845,720575941352068656,21854
720575940616537483,720575941595764775,32064
720575940610309034,720575941592628950,44952
720575940610010521,720575941542617117,27598
720575940628895787,720575941404981360,29685
720575940607037635,720575941630081574,25535
720575940634627191,720575941579773009,10513
720575940633982303,720575941491218151,531073
720575940627569658,720575941548939553,546044
720575940604064958,720575941413256593,50431
720575940617600064,720575941689705435,236557
720575940617672790,720575941632007611,536280
720575940623685853,720575941569685618,76047
720575940632004549,720575941438521362,513672
720575940618698786,720575941615327641,62772
720575940628194065,720575941529971403,28091
720575940628397578,720575941477568820,531142
720575940615236582,720575941490768585,536309
720575940625779655,720575941561831336,37134
720575940629211960,720575941506409089,37221
720575940618884289,720575941555517441,537387
720575940626663994,720575941441162191,20185
720575940619870622,720575941565733015,40552
720575940632013610,720575941626160748,62542
720575940614235619,720575941607805293,24044
720575940616728038,720575941523227127,32718
720575940634480820,720575941503828311,53835
720575940612972693,720575941511496658,536355
720575940618499348,720575941514542227,44496
720575940630591506,720575941481031075,90497
720575940631525090,720575941596580485,73483
720575940607623875,720575941564299527,144578
720575940614442090,720575941497911625,96384
720575940627259722,720575941455071795,59054
720575940658101889,720575941469187703,11503
720575940622708518,720575941568418606,104203
720575940612105139,720575941576738152,44637
720575940621437093,720575941595051478,901240
720575940621952439,720575941560511603,189323
720575940621525673,720575941658868248,22822
720575940613674663,720575941522186231,42835
720575940641173376,720575941568763380,58561
720575940617797169,720575941455629805,64365
720575940626099343,720575941431093774,18625
720575940628347654,720575941530063032,914539
720575940638084467,720575941506279447,129872
720575940621418120,720575941475394369,61398
720575940625893507,720575941563566504,15149
720575940621432926,720575941549438525,24642
720575940610555086,720575941668398579,157938
720575940612927213,720575941671545767,61499
720575940621202200,720575941686279542,24683
720575940621296006,720575941585597406,155194
720575940618608213,720575941410431659,128552
720575940622215935,720575941514972409,110166
720575940630983491,720575941466743062,48890
720575940626024323,720575941555877860,517724
720575940616898449,720575941569000442,165302
720575940639301027,720575941549781309,512816
720575940635465396,720575941518308056,117635
720575940618773302,720575941580141301,221183
720575940653031585,720575941497371771,40213
720575940626382076,720575941470151543,125566
720575940626599420,720575941502308075,48487
720575940638563150,720575941459331231,22969
720575940619436342,720575941563116456,12797
720575940625415043,720575941503986226,51116
720575940604714208,720575941548294024,78592
720575940607250697,720575941531374309,536360
720575940615843985,720575941545767560,21059
720575940614719574,720575941467930134,32110
720575940631808569,720575941528014758,60624
720575940605135038,720575941609723750,535347
720575940625968115,720575941560263981,34188
